Peso_en_kg,Temperatura_de_almacenamiento,Precio_del_proveedor
2.586710723904724,-5.327227698797381,143054.8483798976
9.372816892815528,4.437113518934849,156775.65050172852
9.547863365910835,3.9970208359645487,95813.77380615707
1.6674085562038703,-5.754678375810728,117281.98034392954
9.410927413873624,3.053195788672728,409011.4683326287
9.078742968332136,1.820359733017659,418602.0475445086
3.2569996777937384,-5.762295646728543,104877.0027629844
7.734594529348456,0.6705594697979033,72695.90635924463
9.041441781461566,4.565517379867226,86541.96298934764
8.779705085124633,3.496813241307581,455520.19646264915
9.81480854030913,5.949377886249191,82045.99232840966
10.20137589242521,3.3517874780914214,424762.52945840685
2.7127834159895263,-5.193380070230814,410569.13991043693
10.440526387703317,2.013773424869022,443506.5114171808
7.785740793419919,5.105232369274688,461433.44329782267
9.942277702617814,2.051274493757615,93725.35314848278
10.601539871398206,5.2525959116514,96346.91803701682
3.8169782928909632,-7.1596906014219055,77676.02857965961
8.531966741318179,0.2705806477130478,65789.65903729669
10.24437674392089,3.707332933320485,405136.9021628705
9.79075487530384,5.314452190603632,94699.94841889346
9.333862459289325,4.760467884114444,109152.3179956493
9.105903682610537,2.919681589410845,85036.46154159209
10.477222774409372,-0.1056763012866537,444240.57125858194
8.644781938877564,4.666820108458464,432809.2852577609
7.9946067293642145,0.8679868672812792,107804.14029684168
10.806695492091814,2.067097303812311,49713.568276208855
8.285217902773857,3.852865077568106,82821.76632072587
10.901304741189422,4.187875862618174,351081.16951010877
10.00565639670982,3.104608384060035,95570.51142355037
5.604969512037416,-5.210330424908949,106599.35311694426
10.824009442194196,1.6705176703131257,437959.96104732854
8.187231606849089,5.973538613445395,111453.44796333958
9.396250847512738,5.63313490333524,460509.68099009315
8.90916361996151,3.396131206571748,398980.7269392843
8.6203767090762,-1.1502261511440397,431050.0570701775
2.952945265711905,-6.785629439172331,117888.36450240682
4.699092247155981,-6.582532793520072,396724.8101947725
4.126472910887021,-5.893467432075973,450528.34895581426
8.938225917816093,5.162071324534146,91662.55489166653
9.096321875680015,0.7524176526835327,82331.4677008786
2.7220553706101764,-6.481622913135767,49886.02128713409
9.865458605495403,3.762310401971044,487965.9128896028
3.5572106490302176,-6.102635520845213,448962.80168805167
4.878584448065508,-5.008817509976325,156656.4915628492
4.023160818846312,-5.071655648333096,109182.35718623441
5.40338225408648,-6.326424382856,111557.274900442
10.284880327757696,2.1934668724814395,409822.54573790333
5.191637614030548,-6.211166863697628,92035.43505360339
9.2520019422764,5.699619968676478,437839.8963661551
9.744096562946652,4.612963538910343,69862.46911017413
9.513477641589104,-0.727554776811935,411472.57070230326
2.9805234470037014,-5.416454133782024,110799.7984208479
4.356282747884827,-6.3560019389197,448494.4270722448
10.038790406985267,-1.3602649460607372,96165.76055345051
9.444821936878729,3.115771336924701,76897.46119521992
9.067927782325372,1.0109590158904007,115240.18117887696
3.771401902100088,-5.236501243853416,84282.8355415427
9.949433999578682,1.0421839790344034,141163.85501676332
10.54687044416646,3.5873233593234475,413617.0853306416
9.73183369816632,0.5612953338312471,113901.6063025959
10.747369571356996,0.1719282173861818,107381.65119491405
9.530073225358658,1.153404248785044,80356.9104032288
3.741966228093278,-4.390218476359934,146934.24776929658
10.18176404235534,4.10093836217311,435319.3400294335
3.742562914830205,-4.750956737367597,81874.81645861387
10.385243036532271,5.9308894795127225,427779.5284758547
4.830592524355086,-6.409166993414777,416065.9370465515
8.265306689969796,2.967050050106708,430255.19866263564
10.756108628440954,4.555821893621861,450148.41445729777
10.354146844699736,1.4042267628859642,103598.0701044764
8.37500826080287,0.616785048419668,84876.46493730292
2.4362942347238787,-6.865115042910231,435606.34179559746
8.580556116713197,1.090575051292662,69166.15285368625
8.802182684144032,1.7372197429509086,430590.59778902127
6.97899645128159,0.3573399567714029,84010.04478975318
9.246203361295178,0.3887599872019859,428642.1929226348
3.4906898313246506,-4.725562203000741,126150.37962544209
10.952609863633873,1.8255835172108617,79815.02428692381
8.610506076598794,4.597014690436139,422820.19848759775
8.577433431278006,3.2098381001668144,401417.3344381746
8.715686144094837,3.691226869142508,100416.12112053848
9.576462430244792,-0.2700925652788066,163898.23944956923
9.455518960088153,1.157015270888423,109543.14832524257
2.839135011237241,-7.104990526520577,405861.05562760937
1.13565561015049,-6.981412147142308,391580.1798182671
8.908146949330195,4.746633180466171,120041.07746680445
11.010325765840417,2.889947952449628,97404.6349158712
8.329424479166361,5.426436498973492,73450.89199138898
3.639784837231418,-5.505250832930607,75072.31119894842
5.111592753650191,-5.166152118762567,420342.1418704691
8.658282911960317,0.7910648097423567,132706.9719806446
4.7849403101553,-4.631429018693125,123637.83944420212
3.74110663787022,-4.054109990878032,112703.17934795404
8.342936866525191,4.319802665974926,419670.75929359836
3.088662594729978,-6.874862533105567,454914.94378264097
6.260618668229871,-5.73924212575905,103132.07136029731
4.101163417040072,-5.983339369457131,421536.1733326572
8.83380682471478,3.4334233485238608,414337.4316213225
3.3621909970156434,-7.874153414132158,129860.08086419814
9.792543979657731,0.3633840815717298,112328.76221859365
8.22364392735978,-0.2816679199305194,428209.7682282992
3.1252539938204027,-5.230036941092539,123721.30699360205
7.965840776328321,4.471145309950422,406359.36336984567
7.941124160305329,4.3655909104596615,387449.67321053875
3.657863990620833,-2.411792365411944,429286.8614515199
9.629814270859043,4.430670403456177,452989.344038684
3.4318627070926286,-4.966879704082612,372125.0421319576
11.306468789779627,5.0195872213000055,124734.24635503406
8.862131696749378,3.415305159787072,410513.3016847465
2.171696473332184,-6.700935586323891,427245.61438811955
10.892121222324509,-0.2825653293396393,155008.910926355
4.678962823000275,-4.474110842326111,73278.64357150826
8.552641747419068,-1.4423243667912966,411532.76669528324
8.241084492778743,3.909229650362648,85361.95835201308
10.199337836943698,-0.1654655124372921,115939.62882346373
9.797529586795624,4.443912727158246,93317.50869827125
2.870650816464124,-4.825264066185215,448088.8690673837
9.764774141652172,5.453360663518266,106612.92085108168
10.844172136851595,0.9895497990652689,399132.11367381556
3.0573567756991764,-3.609368665313456,447108.1491578197
9.58085253591301,2.2129459925606865,458439.5646277224
10.495748413041548,5.539911052317335,408802.55812030786
10.838391353251852,5.019338224538634,63458.21040725161
8.126420231168261,3.2084538164942056,458933.7380825562
9.783505580834609,3.3685893088701704,438043.2049026196
8.288041633093263,3.123562484470108,60559.61436224135
9.10948869945136,0.3864689118314117,70839.10479155608
3.908135129717367,-7.183903052215463,406182.4174651422
9.543966791906325,5.647174158175696,445685.1950142478
10.995561747266157,5.206447740508616,108662.33920639007
8.15757574011787,3.91873332448328,69921.11926172726
4.108513727245466,-6.495873230686466,407124.23870336404
8.065304881969908,3.381115361249614,461236.96453744255
4.688799635080271,-5.614417378826245,99883.64223917485
4.190216128173184,-7.101686925348283,419503.0757232225
9.659628362716754,5.619954980578279,80391.51329611216
9.269628245565714,0.950628599853738,75053.03176013459
5.858735894079285,-3.8897730434313673,127393.87412070259
3.586442199248112,-5.4130669821492985,461353.829716995
10.78652964198667,0.9571049614703552,93751.24845665868
1.1599049544381996,-6.722219874493344,100720.0345250402
9.9904754237763,0.0823480064300627,94195.95611330403
11.25613528257494,4.644524573825722,396087.7738189241
10.007686301586944,3.541351353936232,99161.58984459602
5.7349356494445285,-6.189620848793724,370365.2040408464
9.38950297111601,4.6591538665733365,167789.2235060122
3.319257916570994,-4.780415455045119,417310.3426790409
3.685440632827249,-6.419985429941342,121653.75833993584
9.004922228560954,1.7890078984181437,42882.71630677208
7.889638709315597,1.9218212157234864,89700.57214638236
4.768684256620056,-5.222001178213011,464855.9745190171
8.318748539548096,4.023488804306337,124731.52126359621
3.9957827260700287,-4.32947896990283,403642.52153830265
9.499467422925086,1.7276205455203373,460607.7357826236
8.868367437777682,4.430914969934043,397174.7730514485
8.625079104427561,4.922918567425506,98511.38096105136
4.068388064462639,-7.279793712997026,408023.274586827
9.535582235389931,-0.418030203537491,386851.63546791027
8.120695341139845,5.200616619095352,137151.99696050558
7.838329331479051,0.6075498349741624,460856.4005250082
10.319929846230009,1.1116405819406752,114727.41402866581
9.241857347015555,4.994861158644576,440815.05392972653
4.164815618534598,-5.919899264379646,402471.23732767423
4.4067062420879815,-6.684232391680862,408416.57965438813
10.390071864411826,1.07118908095556,103025.33849605772
8.082781270083824,0.56870274266476,83492.58943381009
8.491335443828506,1.1670252993461327,67966.30312695162
5.315998404886558,-3.3804538932227826,55560.694365210744
9.395774350677554,-0.4956198935104476,453219.1319437729
8.86373066126689,-0.0895631424425882,84395.16490684735
8.032843282097542,1.5377796901802323,94247.49531570621
9.479328736145789,4.813553639730598,108756.69097189489
2.2113753213864555,-5.733145572538293,130577.11306518251
9.653046698370328,4.902781412310592,117299.3767434887
10.932048468141264,1.4298907524969229,98401.20927446926
8.032886200400691,2.6890563501962466,117312.52325103075
4.117174511021092,-4.753609039632322,91670.54064870761
8.79962250936144,4.636493621908145,122175.92045156832
10.15381334108734,1.2322710088848037,454516.01950913854
4.467353936414857,-3.8973413267604298,114104.44289592143
3.146774959367756,-6.823562164219985,134087.479539608
10.031914499058429,0.8194613385963722,103800.36146371129
8.50417280333464,1.626003112460591,404191.0498181777
10.09748327398217,5.891140598779402,423915.59814711043
2.592231993099792,-4.620859940608577,93319.26192370387
2.4864413554999567,-5.2951687477866765,105137.80967129664
5.031215648216746,-5.214720987109861,411573.3143016931
9.926453793740398,4.791274298048105,81230.33097400382
5.919700031955437,-5.7650626665383085,393019.33757317706
8.689370946943733,1.4870962919177768,436810.4817629621
5.323283903577941,-4.978510346515492,73928.52072044191
11.625686004365932,4.526694965005241,47979.559200566204
9.108447937242108,2.0724817263472253,79936.1252979009
9.238142115478055,4.711186389245794,126481.44500270177
9.998399610932134,4.667867419066891,95486.2792859912
10.510118659475006,1.239547134905612,110534.81235387492
8.427839338528296,2.889288564072035,437552.8016572195
8.237506762999931,5.195297079938085,85881.27677664976
9.632576568240315,7.101790181542222,123297.99930405983
3.7196259035242063,-5.804629505614963,98129.13024138362
8.968264169781515,0.2034486434850513,409991.50207015884
8.98344460213805,-0.1135507215543571,118693.52035362703
9.875964296276804,0.3451669344969911,134967.2276585109
8.21450209420369,0.9674672012338704,65758.1945303205
8.991148822609103,-0.2884918390108677,50918.9014581253
9.948504989950306,4.718456062413106,88163.31324117687
7.843159926758816,5.9362098675410735,123546.64868485484
10.009190791552342,4.562369989136617,126888.97355490524
9.313493249704996,3.788449991358553,414067.7727972029
3.602697012766533,-5.038497012939349,427935.9117102975
3.210456558105709,-5.437560137223255,97805.74804330705
9.254933158078654,1.6418406299500568,447035.95467101893
8.487645500146881,-0.1599296308805258,90443.3300258658
9.172254479888815,1.610443666962341,413126.8334782509
10.085865390451954,0.2635514817744214,425849.6900049534
8.975422800132229,1.565731427171584,59998.69192165902
10.383168500876211,4.12698511932953,111201.2790799447
9.054693412430083,-0.8972436068555241,151875.83531394985
5.044996424560887,-4.2349594759184335,62589.76574782605
8.946098606746219,-0.4484055888877061,125360.4443668381
8.049730335784561,0.4979572886588581,100175.87595841363
10.280199069019485,0.3124440116961376,55430.39115099856
3.3898548072102344,-5.695736754741533,90580.54686955705
8.3501754631548,1.5531627335461926,112959.65763376096
9.81934291835297,4.707704692144603,123146.82823658423
3.738736606668039,-3.7504701054824494,444072.8309041882
10.723766682766655,3.589198541229882,120434.3418538646
9.711016425015927,6.206181580239351,484644.1888210394
2.8589883726424885,-4.546349790128456,409540.2085062285
9.99806093971984,0.9106796983901552,91082.99537913999
8.198375196762667,3.730671724660649,435547.100441258
4.389002109128652,-6.083868982539702,412601.9915573939
8.976075407436896,3.627314664141786,92316.6308110561
1.193164814898314,-5.330954854742991,423767.03013200767
9.717796000598304,3.882592806939097,444807.80082113505
3.321721559456961,-5.098499600318472,422149.6322247729
9.139807173648569,0.1307315389404181,414857.68954848184
8.094384693418261,2.439201984517825,94382.84849496782
3.5965183904596456,-5.987934155651122,407766.66797782574
11.180455467880662,2.500980249702708,398470.40472294495
10.04215791277448,3.3964600857588785,65053.30490383829
10.032992179244598,1.827497037572397,71255.97069521507
9.507342653258616,5.575702814531549,103214.69621729231
11.465339457031469,2.0392580861950838,73698.46214729815
8.856521864296926,0.0477045488721644,457969.18036584643
9.276756512200516,0.1331532048770135,137724.4645111548
9.23129739842582,0.1882587608148731,139288.56631782022
10.654353356076674,4.333078009049548,128000.0836873773
9.210347866642556,2.1951006989157147,100517.96874375631
9.024457030664973,-0.3373335838135731,419061.3545592367
10.312373924528238,1.3690420669298595,444889.71390400606
3.523670879822117,-5.582789155681141,100465.6880651868
9.95284548177534,5.912981231163021,127130.44241412776
9.204773162069776,5.9211258110182055,87359.02766478652
9.24929058540171,5.823039934186829,107834.79345363747
8.16164075980282,2.100701046383716,91041.30390770023
9.936063910400312,0.90195801152098,94590.04598782655
10.90741242727136,0.9313398712021016,57854.28871269926
8.035964929075526,0.8137599348202944,449711.6324792013
10.16353100569438,1.610254349547824,96635.95733666582
9.758266128644216,3.5794605603199647,425088.2767693009
9.608135357013351,4.759640514826237,55723.37956067678
9.610774248359908,2.7374480482513506,150016.27496230305
10.597158512440435,5.215296976503959,69231.89054995647
3.108076434240077,-5.584857147350848,117246.71172274683
3.486582811135212,-5.3741354227841125,77813.38076764694
8.951344119440515,1.977012293006838,106711.79025757762
7.975667586095443,2.0580987205026338,102685.44237098216
10.659614104996722,1.2237761293688063,414428.40122323495
8.9466780580442,4.200240110767322,435059.90370398015
9.517444408503492,-0.5123805212236021,70948.70144512644
10.338405316620523,4.437238545349446,131102.95839304168
10.68802589965051,2.344805783423183,99271.4736987669
9.808206768220453,1.8771668916064772,136949.42881162112
4.89545770803191,-5.089457448575192,99924.34010996977
10.725512047121867,5.24326268966492,443073.04715763
8.446296990703003,1.81783799410492,91729.75381828626
7.84965585252111,-0.1654253815109749,449880.5161922261
8.64271929495365,2.4995605877215734,123737.47569263958
11.849680998795804,5.749588710087222,139956.73133002355
9.842763180785978,4.847286686677389,109680.90629628867
9.509716968488716,4.261990604194125,121819.08431014247
12.153472245625585,3.073535645896846,95443.30610655952
9.101348165694008,1.2816930845811572,445136.9769080683
2.5376673969964703,-5.794460452212564,83941.72717271812
3.699253109033647,-5.9093315617190765,425869.46445141995
8.164458071603637,5.15426587011382,76346.11582862091
8.985707177515081,1.702742277083931,67639.52797315505
10.504608159671692,-0.431428061439862,383047.7701643277
8.345419737436913,2.954347734863699,76014.80228499603
4.093767429308745,-8.174388540848833,92250.34944166747
3.555400985378938,-5.952595722294388,84172.665110617
2.511276799286896,-6.556653082350989,413824.2004296578
9.133242842378651,2.0538195585620413,431420.7084903193
9.051511925477335,4.232114485246554,90692.61386919224
10.257574799253018,4.2968181955002605,126787.84252597997
4.409097896744943,-6.870676462076222,138713.52742035675
3.7002200225340993,-4.471833806880715,418587.6319822791
8.712617107181092,2.158338838697651,120228.0319597073
11.817180941723384,1.2969883800625326,86567.844939306
5.283172014411672,-4.834575166570947,106059.73094675463
9.765230747320432,2.83510841972924,373289.2180540659
10.021855224278577,-0.6567156690655891,385849.78079549
9.142817555648572,1.1212292114968234,449117.2840456152
3.3261484091106337,-5.315340086253937,107394.91364564844
9.92138315799314,0.2775723926580431,118077.67063486569
8.468515558234708,6.02738026557449,125007.20816661847
8.323332846590851,-0.0958801658105892,87715.53083387455
3.7827567442413135,-6.8346714365101535,93530.54955094165
4.631349818864083,-6.8576536932022165,94840.00542693956
9.492577050067084,-0.3995023274935636,113507.39878308556
7.1928934821351,0.6411314938021329,416745.73864178994
9.994205464693955,0.3678154304390924,21705.82432269145
9.302751016545862,0.8334937061077491,436478.9024754793
4.198498325913415,-6.11715211045609,87243.57446497746
1.506354921771305,-5.144152429055824,76496.5045706539
9.351228247937058,4.616151533900729,440180.59938181733
7.904200515194847,2.282207129182276,437501.5457450291
8.83652331909343,1.485714814769031,96167.99801964384
2.754424812190453,-5.147627945618579,76594.18220462694
10.037559197103212,0.613370355275682,82175.93491788796
7.596867084546666,3.94649241435147,452047.2298329986
4.075596613310932,-6.136637935095995,93509.2579155324
9.748738789687524,4.12031769592502,122642.95267374678
3.610151513485002,-4.438244016722777,429474.9747829418
10.729453641349712,3.69436632223684,101306.3521109217
9.489311658714067,-0.0443322615473992,119238.00171825316
10.56139009260517,4.248827746448332,417994.6385527443
8.03551503282422,1.9026814318870464,94239.00373238558
8.458843801290028,0.5508723087139797,84052.25346439288
9.988970691573275,-0.1670547316492698,77795.1475438078
5.258520177366787,-4.422140182604523,91071.67369816333
9.1017112459602,5.596271304942537,122414.70390392511
5.024314954144437,-4.503731887710574,413886.1747979035
8.171520858479882,1.0452657100545166,116000.53134311672
8.468283116648154,4.062840502509359,389315.070733351
11.383354239893691,-1.3583537478448493,105244.41485372162
3.139516257276774,-5.634903396653958,82132.7311758254
9.529582662988448,1.7335044209790502,453453.86261771014
9.05715754838944,3.320831669187741,430074.7352242089
4.417108953010869,-6.691075648272366,417232.7384312935
4.794795411376426,-7.937183140903835,436928.7942394371
4.792023243316309,-5.487056760218318,460338.28463094006
10.659660912554436,5.25898105187455,439325.8249993043
10.33428056160448,-0.1379811939992887,395615.5411182189
9.11761907932992,1.2641341679535434,95380.98530284208
4.078652611204252,-6.383918797875424,105549.89509206686
5.915217531124543,-5.405644292994443,431453.2124143852
3.312057887793787,-6.115294830374602,84282.31202494138
11.612411636032522,2.763914150576003,463199.67198955244
8.378057736948952,-0.3367762675975452,126566.82263182853
3.791035275674623,-6.183206036943099,83223.8468657248
9.880209175980657,2.602734693715399,432343.41301101295
8.922295260246623,-0.6399322515976771,93797.4589380324
10.067232214486369,0.7928888232495817,449967.8282108905
9.752184769016734,4.493427492377007,401184.52199350786
7.97163364013616,0.3840470562765289,92878.7069188697
10.756724106949733,2.1603268673551086,94676.87965877034
9.08638509265186,1.0149812987895417,127286.72968699952
9.73410915573134,2.851501108574003,433120.4671335331
9.676367193472917,5.046134440003248,114425.10487412612
9.149390584400615,3.683357839357872,433912.6886170637
5.259231547430218,-5.546890677423143,105746.78803816969
4.627204024553599,-5.3165431313374985,391548.2884850083
10.129650179834607,5.323747209055217,405775.5239130682
4.057272085527263,-6.860681869613333,382982.48204528727
4.527813288741576,-5.457981864368716,79335.37488507063
9.845135587727189,-0.3604766391543881,164726.3100475646
3.945660147936937,-7.827573579167495,108158.9590321198
3.7490573667566847,-6.166583185718506,72255.89808220454
4.301622317673891,-8.979225425599875,423990.265952353
10.048928220351948,5.72309479618599,404923.8757980289
8.570181144445908,5.017062678040732,110220.61692439306
8.816138788762787,1.055751350842581,109328.03347155206
9.67344153487231,3.916667249337972,123682.38752678351
8.470295596149132,1.1405443872574352,118442.54440014048
9.019054731459258,2.819645882085638,116670.04184146391
4.03545883519634,-5.33820268716023,100346.05089785255
9.411642132258113,1.4141503451794906,72995.87944451784
5.35519536371587,-6.617779141292173,93849.44627482216
3.67932125580457,-6.097296658609968,115829.5012626427
2.769283440396681,-4.850368140008268,398841.4208598377
8.801354154165509,1.6730874368355402,397515.83368018817
2.7972260983203787,-6.274354650169274,96386.3166540183
10.849163146175137,5.342281079948585,93578.10569283464
10.442297983872438,2.571455137343935,92187.76643179759
9.860069515778402,4.611472469069015,427947.1672819077
10.793343581130353,0.5538556020116068,429742.14659946307
11.330461987201543,5.15397626864483,89395.02537152752
2.8828045125853143,-5.31625154205358,432822.253336121
9.138452234041646,2.9659238787946745,93885.78301816832
3.192325229069876,-7.001933464489149,488506.25001363293
4.080606545560064,-4.985441983771418,107156.31970474553
8.854011030893837,4.254983725998959,50812.286932627845
8.787833189698782,4.407219377752841,108463.63051907046
3.936073597914732,-4.842077161570437,115796.42355489507
9.765473462410108,-0.7475281532527864,89681.54314612644
9.569901196953362,0.2038500857800601,104172.56220651267
9.574293275080771,-0.3464844453326057,77080.10634919931
9.302095359979845,0.5301001272290689,447168.5264604639
2.172818928679722,-5.098490419717755,129034.76824915827
8.858084678720905,0.9135137991711754,416606.9862013736
3.901629116930789,-5.746592053500888,116243.77054544569
3.260547868479363,-4.454409219335277,401066.50105325144
5.826199336231767,-6.780826770118296,101385.95828224707
9.335743226778856,4.600898430126046,421178.37664290855
8.29522321206192,-0.8328981207930886,430533.56375228654
10.297193828868542,3.4896419960883693,387859.3087475727
8.168302860933304,6.05610345330985,107130.58715282947
3.4922887166377405,-5.448941792963605,120570.99503960823
5.128943896399989,-5.28979724654921,77722.12116482732
9.210286225285676,-0.9442279331834312,101558.82960266632
4.412851709493129,-4.78199338446756,441232.2833850544
9.695650081569855,2.792671492505634,90713.9805350139
7.894114654067735,2.501222837327683,65511.523544955126
7.988618532113472,4.74978995599962,107608.6089847298
10.229890150319685,3.9606922172304446,105490.41007612042
8.50074697008374,4.643009384859655,126991.59215231621
9.22397907370886,2.4286500612224198,103452.12147305488
8.945549574728695,0.9414550518770348,406682.2274626693
4.889215095570583,-3.308159079838294,87084.70949702122
3.500682168476747,-6.114113762268464,79527.08593743085
8.70067039551445,0.7503143734405171,407642.5558584186
11.732139559718416,1.13920639297178,113349.9904667977
4.349464871565687,-4.985555070585661,136903.8936329087
9.54165885577012,0.8467379912397476,99172.1823759698
8.980858844944436,0.5905920068517618,432674.54350867716
9.217790461433076,1.2130235904688969,407088.44070426555
9.559950292475827,4.560457966156094,433283.316897962
10.322307442881325,0.7086778670718001,134360.33001004197
8.784639961542553,4.979567492890683,73134.2361138021
8.955143471706227,1.688231465729612,391358.55489760154
2.056445373401373,-6.051986237129826,119079.38316664468
8.916133373271924,1.9246698837229557,88432.11017861856
10.868170440925637,5.425045447493034,155957.5645516769
9.75161689031012,0.5349492278696851,80991.00793804781
8.743629117534269,3.094778037430606,78923.27584631275
8.336623268640995,1.6106344238411343,426175.3601653846
3.787584341532036,-5.475323113245904,65140.06144389519
10.586822802258697,5.195593830478423,92587.44152329181
9.93974536335215,1.9084813056208811,418664.39255943464
10.353258039331076,5.264955746211911,446316.8275685356
8.924790075935947,3.8879814299690394,426234.7886555053
4.664070583319373,-6.92355357889935,409397.6076100949
9.651428434362725,4.7052225645610655,87174.0035937681
5.13662390850431,-5.659760527639627,78790.21132453284
8.902054822963034,3.8032912658931095,125903.05452708191
10.178935969571215,5.984206164572174,97191.86067006981
8.367332413715538,5.98430549050542,410177.28664229275
9.143766723480294,3.7324642524088505,92513.53906179772
10.573662055123888,4.419871415803922,110563.75315008975
3.635129554350209,-6.189084910442463,122908.23944972998
10.078295165343857,4.288969516815148,441319.63018792076
8.750340478747285,5.168638684926089,43823.15007250995
1.4020419087105598,-5.598865949101983,116255.05412691075
9.05735048934792,0.9941215264951158,472382.09771025635
10.333826532715925,3.890368973150293,103854.3715433479
9.278390687476644,2.4189303114094023,452032.2397254685
3.792175802841376,-7.682300413974852,89224.07169632778
3.973011551142085,-2.90448185482442,85125.068480541
10.246981274960726,3.7743159405183775,105664.85594929876
4.322071029991535,-5.620201198588072,138679.5281498023
6.008230970713274,-5.04315877680853,109909.57242006336
9.049500981847306,0.0536692513214526,40190.2249696606
11.239170342499254,1.5428498098585153,85403.82308883726
9.29117094156325,0.3349767600036853,122031.14083095966
4.393890217889492,-4.604140161096072,129955.65932897413
7.987141315963074,4.254588983814174,427225.46184897807
9.402201159289922,0.8618532710219621,113872.12303646517
4.500931703782457,-5.410303103155007,435627.9643320538
9.900399158073812,1.3844048333076595,449592.70350611047
8.684630804032402,-0.8087736893967044,113823.1918553946
9.765669176760554,1.2768981288867824,85257.1366922491
8.642166935254329,3.4817307699906,102855.70243275138
3.682699830722656,-5.067233057717558,407512.19144753343
4.504661791218743,-4.332790399143424,104933.24585688589
8.491134977459598,2.1302101066291783,392452.0049391133
8.451554545445786,1.0622823594231954,412066.02349638916
2.7135004914093184,-6.513936891426332,456102.8276480412
4.406268898890782,-4.467405693003147,440542.0271368083
10.524206990485215,0.7872704052242103,109687.76390685228
8.284198123506336,0.4431168752552822,438032.18622551404
8.255645642809103,1.9581586277335536,124814.69912609011
8.935416578126528,4.02668328186351,101335.3250808886
9.226563065801315,1.218222117847517,88202.45204233575
2.462133429656518,-4.5279171833218514,464659.99334933766
10.840756192341656,4.2010948228776455,75192.48629488211
9.81053741295791,1.1529002938720665,429262.98109523876
3.229428260023572,-6.937606648521122,79834.93300233065
9.617717632999,3.4645891240078406,403797.1117078791
9.66293998485135,3.46990960380783,415714.70641005243
10.26363512569294,3.718302598175695,114620.97690110726
10.411223096112511,-0.4606394661794102,72848.99584644841
8.930574205101767,1.575244289298031,116579.40292031865
10.9548124012867,3.771332853733833,419829.4163845428
3.6388141638176177,-6.241017359150423,98100.61858280048
3.700776632325397,-4.756367829570752,433333.8350625293
10.611752440381,1.403764191552833,411868.65539859957
4.402736745643335,-8.398656919035105,92286.71700672037
2.8734021397671308,-4.806677115527247,103563.42435037218
8.948796571800651,1.9151656716861412,104162.67210096354
8.992680358192349,1.7395670976132431,75589.8742584225
8.549885025166423,1.8029265532466523,106578.3242689499
4.180849190412633,-4.4257104145499575,425128.90534062195
